name,barcode,id_category,id_subcategory,id_segment,stock,price_bought,price_sale,discount
Riverleaf Stik-Withit Designer Note Cubes,OFF-PA-10000246,2,13,1,35,16.096,19.48690557,0.2
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",OFF-PA-10002195,2,13,1,17,12.192,24.32994476,0.2
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",OFF-PA-10000482,2,13,1,26,75.88,120.9124981,0
Southworth 100% Cotton The Best Paper,OFF-PA-10003591,2,13,1,72,34.44,49.26946227,0
"Southworth 100% Résumé Paper, 24lb.",OFF-PA-10002137,2,13,1,36,38.9,56.5302837,0
Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950,2,13,1,56,58.38,86.50343524,0
Southworth 25% Cotton Granite Paper & Envelopes,OFF-PA-10000955,2,13,1,11,15.696,24.40922892,0.2
Southworth 25% Cotton Linen-Finish Paper & Envelopes,OFF-PA-10002666,2,13,1,48,21.744,27.77822248,0.2
Southworth 25% Cotton Premium Laser Paper and Envelopes,OFF-PA-10004353,2,13,1,30,99.9,189.4335715,0
Southworth Parchment Paper & Envelopes,OFF-PA-10000533,2,13,1,55,13.08,21.42258031,0
Southworth Structures Collection,OFF-PA-10004734,2,13,1,47,50.96,68.31457399,0
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",OFF-PA-10004996,2,13,1,19,16.496,28.93793798,0.2
Spiral Phone Message Books with Labels by Adams,OFF-PA-10004519,2,13,1,34,13.44,18.8893668,0
Standard Line “While You Were Out” Hardbound Telephone Message Book,OFF-PA-10003022,2,13,1,99,14.352,20.12517815,0.2
Strathmore Photo Frame Cards,OFF-PA-10001471,2,13,1,58,21.93,38.8456986,0
Strathmore Photo Mount Cards,OFF-PA-10003673,2,13,1,38,33.9,44.20901109,0
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",OFF-PA-10000007,2,13,1,52,11.52,16.89904244,0.2
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",OFF-PA-10004675,2,13,1,63,19.05,28.88723936,0
Things To Do Today Pad,OFF-PA-10002250,2,13,1,21,46.96,63.22451668,0
Things To Do Today Spiral Book,OFF-PA-10004733,2,13,1,54,19.008,19.90593139,0.2
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",OFF-PA-10000807,2,13,1,5,21.4,21.55337461,0
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",OFF-PA-10000069,2,13,1,79,18.98,29.22599563,0
Tops Green Bar Computer Printout Paper,OFF-PA-10004092,2,13,1,73,146.82,193.8300213,0
"TOPS Money Receipt Book, Consecutively Numbered in Red,",OFF-PA-10001260,2,13,1,77,56.07,89.57626332,0
"TOPS Voice Message Log Book, Flash Format",OFF-PA-10000697,2,13,1,88,19.04,28.35514348,0
Tops White Computer Printout Paper,OFF-PA-10003129,2,13,1,59,97.82,140.5498965,0
Tops Wirebound Message Log Books,OFF-PA-10001609,2,13,1,14,6.58,9.93271069,0
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040,2,13,1,83,23.92,46.23685118,0
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",OFF-PA-10002333,2,13,1,92,15.552,27.55146357,0.2
Unpadded Memo Slips,OFF-PA-10000859,2,13,1,2,6.368,10.85095449,0.2
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),OFF-PA-10002689,2,13,1,88,19.44,34.7308932,0
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",OFF-PA-10004000,2,13,1,46,22.704,23.66214549,0.2
White Computer Printout Paper by Universal,OFF-PA-10001289,2,13,1,44,348.84,551.8381844,0
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",OFF-PA-10000357,2,13,1,15,32.792,38.1951756,0.2
White GlueTop Scratch Pads,OFF-PA-10001457,2,13,1,59,96.256,133.026002,0.2
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",OFF-PA-10002246,2,13,1,100,15.48,18.86616299,0.2
"Wirebound Message Book, 4 per Page",OFF-PA-10003724,2,13,1,35,27.15,39.31234351,0
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",OFF-PA-10001745,2,13,1,20,45.056,46.91789801,0.2
"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",OFF-PA-10002749,2,13,1,2,16.056,29.98556605,0.2
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",OFF-PA-10000791,2,13,1,85,23.85,41.30434399,0
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",OFF-PA-10000575,2,13,1,76,6.69,10.52203203,0
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",OFF-PA-10001776,2,13,1,90,18.54,35.48701098,0
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",OFF-PA-10004569,2,13,1,55,7.61,15.10747339,0
"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",OFF-PA-10003205,2,13,1,77,16.34,22.09311648,0
"Wirebound Service Call Books, 5 1/2"" x 4""",OFF-PA-10002893,2,13,1,41,9.68,13.63880965,0
Wirebound Voice Message Log Book,OFF-PA-10002109,2,13,1,21,3.808,6.06550079,0.2
Xerox 188,OFF-PA-10004156,2,13,1,79,34.02,56.34527307,0
Xerox 1880,OFF-PA-10001736,2,13,1,15,35.44,45.29738564,0
Xerox 1881,OFF-PA-10001970,2,13,1,10,24.56,36.8753442,0
Xerox 1882,OFF-PA-10004039,2,13,1,77,89.568,140.5330893,0.2
Xerox 1883,OFF-PA-10002254,2,13,1,50,105.52,147.6383348,0
Xerox 1884,OFF-PA-10001019,2,13,1,62,39.96,50.94942513,0
Xerox 1885,OFF-PA-10001815,2,13,1,68,192.16,203.9759304,0
Xerox 1886,OFF-PA-10001357,2,13,1,23,143.7,158.4530533,0
Xerox 1887,OFF-PA-10000176,2,13,1,94,132.79,221.5531254,0
Xerox 1889,OFF-PA-10002120,2,13,1,74,131.904,138.6603999,0.2
Xerox 189,OFF-PA-10000418,2,13,1,92,419.4,745.7031681,0.2
Xerox 1890,OFF-PA-10002499,2,13,1,60,97.88,145.6852842,0
Xerox 1891,OFF-PA-10001878,2,13,1,6,273.896,342.5926775,0.2
Xerox 1892,OFF-PA-10001725,2,13,1,34,116.28,211.16475,0
Xerox 1893,OFF-PA-10001033,2,13,1,65,262.336,355.2285856,0.2
Xerox 1894,OFF-PA-10004101,2,13,1,3,10.368,15.3640978,0.2
Xerox 1895,OFF-PA-10002245,2,13,1,26,23.92,32.18425138,0
Xerox 1896,OFF-PA-10001763,2,13,1,37,19.98,32.58250922,0
Xerox 1897,OFF-PA-10002230,2,13,1,90,31.872,42.66720219,0.2
Xerox 1898,OFF-PA-10002986,2,13,1,46,13.36,22.18589046,0
Xerox 1899,OFF-PA-10001846,2,13,1,73,18.496,34.9404916,0.2
Xerox 19,OFF-PA-10000483,2,13,1,31,61.96,77.63665084,0
Xerox 190,OFF-PA-10004948,2,13,1,13,24.9,38.53786667,0
Xerox 1900,OFF-PA-10004610,2,13,1,63,10.272,12.68462902,0.2
Xerox 1901,OFF-PA-10000308,2,13,1,76,16.896,28.56657031,0.2
Xerox 1902,OFF-PA-10001952,2,13,1,31,45.68,46.15416791,0
Xerox 1903,OFF-PA-10001184,2,13,1,20,41.86,43.3392543,0
Xerox 1905,OFF-PA-10004735,2,13,1,56,10.368,10.67468895,0.2
Xerox 1906,OFF-PA-10003302,2,13,1,10,85.056,85.26528769,0.2
Xerox 1907,OFF-PA-10004438,2,13,1,46,49.12,67.24453204,0
Xerox 1909,OFF-PA-10003641,2,13,1,98,79.14,155.7211578,0
Xerox 191,OFF-PA-10000157,2,13,1,2,139.86,201.6111546,0
Xerox 1910,OFF-PA-10001790,2,13,1,23,192.16,260.0001273,0.2
Xerox 1912,OFF-PA-10003465,2,13,1,79,94.85,154.854589,0
Xerox 1913,OFF-PA-10001144,2,13,1,14,110.96,184.6731478,0
Xerox 1914,OFF-PA-10001497,2,13,1,82,109.92,185.5532314,0
Xerox 1915,OFF-PA-10000994,2,13,1,15,251.64,449.6336763,0.2
Xerox 1917,OFF-PA-10003228,2,13,1,51,440.19,599.8125907,0
Xerox 1919,OFF-PA-10000675,2,13,1,52,368.91,594.2437806,0
Xerox 192,OFF-PA-10002262,2,13,1,44,25.92,32.2624618,0
Xerox 1920,OFF-PA-10002751,2,13,1,29,5.98,9.155673961,0
Xerox 1921,OFF-PA-10004965,2,13,1,50,23.976,44.41808777,0.2
Xerox 1923,OFF-PA-10002947,2,13,1,80,20.04,26.95994178,0
Xerox 1924,OFF-PA-10000682,2,13,1,99,23.12,45.90997552,0
Xerox 1925,OFF-PA-10000167,2,13,1,61,74.352,88.40069139,0.2
Xerox 1927,OFF-PA-10003657,2,13,1,71,4.28,6.249622143,0
Xerox 1928,OFF-PA-10002606,2,13,1,59,42.24,66.8728761,0.2
Xerox 1929,OFF-PA-10000595,2,13,1,83,54.816,59.4758974,0.2
Xerox 193,OFF-PA-10001801,2,13,1,28,23.92,32.1865188,0
Xerox 1930,OFF-PA-10002036,2,13,1,51,25.92,34.7294795,0.2
Xerox 1931,OFF-PA-10000019,2,13,1,82,12.96,23.40315313,0
Xerox 1932,OFF-PA-10001166,2,13,1,40,15.552,22.88436471,0.2
Xerox 1933,OFF-PA-10001363,2,13,1,28,24.56,38.02781266,0
Xerox 1934,OFF-PA-10000806,2,13,1,69,447.84,462.215092,0
Xerox 1936,OFF-PA-10000300,2,13,1,33,47.952,92.89027846,0.2
Xerox 1937,OFF-PA-10003134,2,13,1,82,153.728,216.056257,0.2
Xerox 1938,OFF-PA-10002558,2,13,1,94,268.24,388.1006691,0.2
Xerox 1939,OFF-PA-10004243,2,13,1,79,56.91,85.03892536,0
Xerox 194,OFF-PA-10001977,2,13,1,27,166.44,291.6906045,0
Xerox 1941,OFF-PA-10003395,2,13,1,1,335.52,643.4770488,0.2
Xerox 1942,OFF-PA-10002923,2,13,1,5,78.304,91.23775094,0.2
Xerox 1943,OFF-PA-10003892,2,13,1,65,146.73,260.8463239,0
Xerox 1944,OFF-PA-10002319,2,13,1,36,116.28,127.1285219,0
Xerox 1945,OFF-PA-10000100,2,13,1,74,40.99,81.38870039,0
Xerox 1946,OFF-PA-10001293,2,13,1,88,12.96,20.55393176,0
Xerox 1947,OFF-PA-10001593,2,13,1,25,11.96,14.74898439,0
Xerox 1948,OFF-PA-10001712,2,13,1,95,39.96,57.5632944,0
Xerox 1949,OFF-PA-10001526,2,13,1,1,4.98,9.621930828,0
Xerox 195,OFF-PA-10001804,2,13,1,68,20.04,35.00190537,0
Xerox 1950,OFF-PA-10000605,2,13,1,59,28.9,31.01063781,0
Xerox 1951,OFF-PA-10002581,2,13,1,44,49.568,71.17860882,0.2
Xerox 1952,OFF-PA-10000477,2,13,1,1,64.74,72.30232543,0
Xerox 1953,OFF-PA-10004239,2,13,1,94,25.68,44.73505472,0
Xerox 1954,OFF-PA-10003270,2,13,1,57,33.792,49.72430191,0.2
Xerox 1955,OFF-PA-10000312,2,13,1,26,91.36,157.4202409,0.2
Xerox 1957,OFF-PA-10003349,2,13,1,70,25.92,39.63314144,0.2
Xerox 1959,OFF-PA-10004285,2,13,1,35,13.36,15.56352935,0
Xerox 196,OFF-PA-10004971,2,13,1,22,4.624,9.201437831,0.2
Xerox 1960,OFF-PA-10003039,2,13,1,50,99.136,112.7696401,0.2
Xerox 1962,OFF-PA-10003893,2,13,1,86,8.56,11.12139227,0
Xerox 1964,OFF-PA-10001954,2,13,1,58,182.72,192.7723342,0
Xerox 1965,OFF-PA-10003971,2,13,1,54,14.352,23.86180522,0.2
Xerox 1967,OFF-PA-10002365,2,13,1,82,15.552,21.20914597,0.2
Xerox 1968,OFF-PA-10003651,2,13,1,34,5.344,8.507345763,0.2
Xerox 197,OFF-PA-10003823,2,13,1,83,223.056,249.4876709,0.2
Xerox 1970,OFF-PA-10002586,2,13,1,14,19.92,39.74558599,0.2
Xerox 1971,OFF-PA-10000327,2,13,1,35,8.56,13.48184766,0
Xerox 1972,OFF-PA-10001204,2,13,1,41,8.448,12.81169349,0.2
Xerox 1973,OFF-PA-10002968,2,13,1,67,114.2,163.2596267,0
Xerox 1974,OFF-PA-10001947,2,13,1,27,9.568,17.89553564,0.2
Xerox 1975,OFF-PA-10000232,2,13,1,51,15.552,22.16044498,0.2
Xerox 1976,OFF-PA-10001837,2,13,1,71,15.552,29.41550159,0.2
Xerox 1977,OFF-PA-10000743,2,13,1,73,33.4,46.46430264,0
Xerox 1978,OFF-PA-10002160,2,13,1,47,17.34,20.14155508,0
Xerox 1979,OFF-PA-10003625,2,13,1,75,154.9,276.9258539,0
Xerox 198,OFF-PA-10000213,2,13,1,69,15.936,16.87492435,0.2
Xerox 1980,OFF-PA-10002741,2,13,1,65,25.68,44.27509785,0
Xerox 1981,OFF-PA-10000528,2,13,1,40,26.4,50.06822741,0
Xerox 1982,OFF-PA-10000740,2,13,1,46,45.68,46.17739915,0
Xerox 1983,OFF-PA-10001243,2,13,1,51,5.98,6.923244362,0
Xerox 1984,OFF-PA-10002001,2,13,1,97,12.96,24.18693739,0
Xerox 1985,OFF-PA-10003543,2,13,1,28,15.552,18.15880748,0.2
Xerox 1986,OFF-PA-10003001,2,13,1,91,13.36,18.33352777,0
Xerox 1987,OFF-PA-10003845,2,13,1,42,5.78,8.094165879,0
Xerox 1988,OFF-PA-10001125,2,13,1,75,74.352,147.7619664,0.2
Xerox 199,OFF-PA-10000130,2,13,1,60,3.424,5.308693171,0.2
Xerox 1990,OFF-PA-10004248,2,13,1,49,21.12,23.03901228,0.2
Xerox 1991,OFF-PA-10003790,2,13,1,21,54.816,90.11856863,0.2
Xerox 1993,OFF-PA-10001934,2,13,1,27,6.48,7.30539757,0
Xerox 1994,OFF-PA-10003936,2,13,1,5,25.92,37.38539634,0
Xerox 1995,OFF-PA-10000304,2,13,1,41,6.48,7.000910893,0
Xerox 1996,OFF-PA-10003172,2,13,1,58,19.44,35.10051484,0
Xerox 1997,OFF-PA-10003848,2,13,1,96,20.736,37.61612236,0.2
Xerox 1998,OFF-PA-10003729,2,13,1,43,36.288,67.73052896,0.2
Xerox 1999,OFF-PA-10003177,2,13,1,98,12.96,25.03963405,0
Xerox 20,OFF-PA-10000048,2,13,1,61,6.48,7.138224888,0
Xerox 200,OFF-PA-10000552,2,13,1,94,12.96,22.82848103,0
Xerox 2000,OFF-PA-10000223,2,13,1,63,12.96,21.90489315,0
Xerox 201,OFF-PA-10000520,2,13,1,76,19.44,21.20218906,0
Xerox 202,OFF-PA-10001870,2,13,1,86,38.88,74.87506869,0
Xerox 203,OFF-PA-10001639,2,13,1,29,31.104,32.17741037,0.2
Xerox 204,OFF-PA-10003363,2,13,1,91,45.36,85.41191314,0
Xerox 206,OFF-PA-10000809,2,13,1,100,5.184,5.781169321,0.2
Xerox 208,OFF-PA-10000556,2,13,1,50,15.552,23.06616476,0.2
Xerox 209,OFF-PA-10003797,2,13,1,9,19.44,30.52284364,0
Xerox 21,OFF-PA-10001937,2,13,1,41,15.552,17.93386807,0.2
Xerox 210,OFF-PA-10000788,2,13,1,41,15.552,24.39429234,0.2
Xerox 212,OFF-PA-10004621,2,13,1,72,12.96,16.53359964,0
Xerox 213,OFF-PA-10000289,2,13,1,65,12.96,19.5022743,0
Xerox 214,OFF-PA-10001972,2,13,1,91,6.48,10.29021656,0
Xerox 215,OFF-PA-10001246,2,13,1,34,19.44,31.77080933,0
Xerox 216,OFF-PA-10004100,2,13,1,39,31.104,60.76391333,0.2
Xerox 217,OFF-PA-10004888,2,13,1,84,6.48,7.125440895,0
Xerox 218,OFF-PA-10003953,2,13,1,70,12.96,21.73954383,0
Xerox 219,OFF-PA-10004255,2,13,1,29,6.48,12.19347795,0
Xerox 220,OFF-PA-10001800,2,13,1,100,10.368,20.64219428,0.2
Xerox 222,OFF-PA-10004451,2,13,1,79,19.44,27.25251757,0
Xerox 223,OFF-PA-10002105,2,13,1,51,32.4,49.30692787,0
Xerox 224,OFF-PA-10000029,2,13,1,25,6.48,10.51870611,0
Xerox 225,OFF-PA-10002005,2,13,1,66,20.736,27.48706496,0.2
Xerox 226,OFF-PA-10003441,2,13,1,5,32.4,59.9151733,0
Xerox 227,OFF-PA-10002787,2,13,1,37,6.48,9.858460144,0
Xerox 228,OFF-PA-10004782,2,13,1,29,12.96,17.79858839,0
Xerox 229,OFF-PA-10000295,2,13,1,68,38.88,75.91369866,0
Xerox 23,OFF-PA-10004983,2,13,1,46,32.4,50.4265653,0
Xerox 230,OFF-PA-10001534,2,13,1,16,45.36,86.26440872,0
Xerox 231,OFF-PA-10004355,2,13,1,43,20.736,24.47918663,0.2
Xerox 232,OFF-PA-10001569,2,13,1,42,32.4,54.44314439,0
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479,2,13,1,35,10.56,13.56618543,0
"Xerox Color Copier Paper, 11"" x 17"", Ream",OFF-PA-10002222,2,13,1,52,91.36,151.7198055,0
"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",OFF-PA-10003036,2,13,2,32,17.472,34.48287213,0.2
EcoTones Memo Sheets,OFF-PA-10003063,2,13,2,50,8,12.80388872,0
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),OFF-PA-10001752,2,13,2,16,14.94,29.79874687,0
Loose Memo Sheets,OFF-PA-10001274,2,13,2,47,7.3,12.23994937,0
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",OFF-PA-10000350,2,13,2,30,17.12,32.89126004,0
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",OFF-PA-10000673,2,13,2,73,11.648,17.49781888,0.2
Xerox 1911,OFF-PA-10004327,2,13,2,93,143.7,234.0423639,0
Xerox 1918,OFF-PA-10000919,2,13,2,66,155.04,264.7428421,0
Xerox 1926,OFF-PA-10002960,2,13,2,28,34.86,46.22372207,0
Xerox 1935,OFF-PA-10003656,2,13,2,4,63.312,103.314047,0.2
Xerox 1940,OFF-PA-10004475,2,13,2,9,109.92,172.4982484,0
Xerox 1956,OFF-PA-10002709,2,13,2,43,65.78,130.331683,0
Xerox 1958,OFF-PA-10002552,2,13,2,95,12.96,15.79995034,0
Xerox 1963,OFF-PA-10001215,2,13,2,61,26.4,46.8987993,0
Xerox 1969,OFF-PA-10003739,2,13,2,8,11.56,21.85843045,0
Xerox 205,OFF-PA-10000061,2,13,2,46,51.84,94.60929572,0
Xerox 211,OFF-PA-10003309,2,13,2,94,31.104,38.29012354,0.2
Xerox 221,OFF-PA-10004609,2,13,2,93,20.736,24.73803283,0.2
Computer Printout Paper with Letter-Trim Fine Perforations,OFF-PA-10001281,2,13,3,93,191.6,277.5581599,0
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",OFF-PA-10001001,2,13,3,41,93.248,148.1575033,0.2
Xerox 1922,OFF-PA-10001661,2,13,3,23,11.952,21.42805939,0.2
Xerox 1989,OFF-PA-10003919,2,13,3,37,7.968,14.31009146,0.2
Xerox 207,OFF-PA-10001826,2,13,3,36,20.736,28.19001914,0.2
Xerox Blank Computer Paper,OFF-PA-10000210,2,13,3,44,99.9,181.3120327,0
2300 Heavy-Duty Transfer File Systems by Perma,OFF-ST-10000798,2,15,1,1,49.96,57.27864724,0
"24 Capacity Maxi Data Binder Racks, Pearl",OFF-ST-10003805,2,15,1,11,1347.52,2006.554015,0.2
Acco Perma 2700 Stacking Storage Drawers,OFF-ST-10000352,2,15,1,76,59.48,71.71578849,0
Acco Perma 3000 Stacking Storage Drawers,OFF-ST-10004950,2,15,1,70,16.784,22.68871137,0.2
Acco Perma 4000 Stacking Storage Drawers,OFF-ST-10001558,2,15,1,46,12.992,13.78605857,0.2
Adjustable Depth Letter/Legal Cart,OFF-ST-10003208,2,15,1,40,725.84,1273.532477,0
Adjustable Personal File Tote,OFF-ST-10001031,2,15,1,61,39.072,75.92591645,0.2
Advantus Rolling Drawer Organizers,OFF-ST-10000532,2,15,1,93,423.28,438.6040694,0
Advantus Rolling Storage Box,OFF-ST-10004507,2,15,1,76,51.45,97.37026102,0
Akro Stacking Bins,OFF-ST-10000321,2,15,1,17,7.89,14.32339332,0
Akro-Mils 12-Gallon Tote,OFF-ST-10003327,2,15,1,59,23.832,29.29101465,0.2
"Belkin 19"" Center-Weighted Shelf, Gray",OFF-ST-10003994,2,15,1,60,117.96,187.1119351,0
"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804,2,15,1,16,82.368,95.03894255,0.2
Belkin OmniView SE Rackmount Kit,OFF-ST-10003324,2,15,1,87,212.88,405.4814797,0
"Carina 42""Hx23 3/4""W Media Storage Unit",OFF-ST-10002344,2,15,1,75,485.88,536.5571221,0
Carina Double Wide Media Storage Towers in Natural & Black,OFF-ST-10000736,2,15,1,33,129.568,180.9317609,0.2
Carina Media Storage Towers in Natural & Black,OFF-ST-10001418,2,15,1,39,182.94,259.8011875,0
"Carina Mini System Audio Rack, Model AR050B",OFF-ST-10001128,2,15,1,33,443.92,869.0216253,0.2
"Companion Letter/Legal File, Black",OFF-ST-10000777,2,15,1,25,226.56,428.3680486,0
"Contico 72""H Heavy-Duty Storage System",OFF-ST-10000934,2,15,1,91,131.136,151.6191191,0.2
Crate-A-Files,OFF-ST-10000918,2,15,1,59,32.7,60.92863545,0
"Decoflex Hanging Personal Folder File, Blue",OFF-ST-10001321,2,15,1,23,92.52,98.2943428,0
"Dual Level, Single-Width Filing Carts",OFF-ST-10002615,2,15,1,8,310.12,413.6155258,0
Economy Rollaway Files,OFF-ST-10000585,2,15,1,17,330.4,511.9249849,0
"Eldon Base for stackable storage shelf, platinum",OFF-ST-10003479,2,15,1,12,77.88,151.0485123,0
Eldon Fold 'N Roll Cart System,OFF-ST-10000760,2,15,1,50,22.368,37.62131457,0.2
Eldon Gobal File Keepers,OFF-ST-10004963,2,15,1,97,36.336,51.87149569,0.2
Eldon Jumbo ProFile Portable File Boxes Graphite/Black,OFF-ST-10001627,2,15,1,4,36.744,48.260522,0.2
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,OFF-ST-10003058,2,15,1,59,70.95,82.90620914,0
Eldon Portable Mobile Manager,OFF-ST-10003442,2,15,1,88,158.368,203.9352797,0.2
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,OFF-ST-10000943,2,15,1,89,46.344,46.49927414,0.2
Eldon Shelf Savers Cubes and Bins,OFF-ST-10002486,2,15,1,100,83.76,111.7157396,0
Eldon Simplefile Box Office,OFF-ST-10000876,2,15,1,92,59.712,95.35864689,0.2
Fellowes Bankers Box Recycled Super Stor/Drawer,OFF-ST-10001469,2,15,1,65,161.94,222.6993947,0
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060,2,15,1,56,194.94,349.799801,0
Fellowes Bankers Box Stor/Drawer Steel Plus,OFF-ST-10000563,2,15,1,98,102.336,166.5825464,0.2
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,OFF-ST-10003123,2,15,1,7,199.74,373.7201482,0
Fellowes Desktop Hanging File Manager,OFF-ST-10000885,2,15,1,7,26.86,42.65187249,0
Fellowes Econo/Stor Drawers,OFF-ST-10000676,2,15,1,49,193.86,291.7456721,0
Fellowes High-Stak Drawer Files,OFF-ST-10003816,2,15,1,74,352.38,397.1398722,0
"Fellowes Mobile File Cart, Black",OFF-ST-10004340,2,15,1,36,348.208,664.0230175,0.2
Fellowes Neat Ideas Storage Cubes,OFF-ST-10002583,2,15,1,45,64.96,71.76803722,0
Fellowes Officeware Wire Shelving,OFF-ST-10001809,2,15,1,79,449.15,551.1481243,0
"Fellowes Personal Hanging Folder Files, Navy",OFF-ST-10001228,2,15,1,17,80.58,155.9604795,0
Fellowes Recycled Storage Drawers,OFF-ST-10000129,2,15,1,13,333.09,472.9567852,0
Fellowes Staxonsteel Drawer Files,OFF-ST-10001932,2,15,1,31,965.85,1216.463248,0
Fellowes Stor/Drawer Steel Plus Storage Drawers,OFF-ST-10000025,2,15,1,93,572.58,875.0172233,0
"Fellowes Strictly Business Drawer File, Letter/Legal Size",OFF-ST-10000689,2,15,1,27,704.25,944.4927399,0
Fellowes Super Stor/Drawer,OFF-ST-10000107,2,15,1,72,55.5,61.81860448,0
Fellowes Super Stor/Drawer Files,OFF-ST-10000046,2,15,1,94,484.65,963.2777428,0
File Shuttle I and Handi-File,OFF-ST-10002205,2,15,1,97,53.424,67.26805256,0.2
"File Shuttle II and Handi-File, Black",OFF-ST-10000675,2,15,1,58,54.224,103.9442348,0.2
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",OFF-ST-10001522,2,15,1,89,91.99,152.1801982,0
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",OFF-ST-10001713,2,15,1,66,211.96,404.064513,0
Hanging Personal Folder File,OFF-ST-10000649,2,15,1,28,31.4,49.46140306,0
Home/Office Personal File Carts,OFF-ST-10000604,2,15,1,83,208.56,387.8932661,0
"Hot File 7-Pocket, Floor Stand",OFF-ST-10001490,2,15,1,21,142.776,187.4009693,0.2
Iceberg Mobile Mega Data/Printer Cart ,OFF-ST-10001526,2,15,1,33,601.65,994.5599039,0
"Iris 3-Drawer Stacking Bin, Black",OFF-ST-10002182,2,15,1,80,83.56,132.5623645,0
Iris Project Case,OFF-ST-10002352,2,15,1,60,31.92,38.26111516,0
Letter Size Cart,OFF-ST-10003306,2,15,1,5,714.3,1252.101574,0
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",OFF-ST-10003996,2,15,1,29,80.3,131.5633247,0
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",OFF-ST-10001272,2,15,1,28,523.48,798.5681002,0
Mobile Personal File Cube,OFF-ST-10003638,2,15,1,78,46.84,77.00650359,0
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",OFF-ST-10000464,2,15,1,74,34.76,41.00980278,0
"Neat Ideas Personal Hanging Folder Files, Black",OFF-ST-10000344,2,15,1,49,10.744,13.97160756,0.2
Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,OFF-ST-10001097,2,15,1,33,501.81,537.9191619,0
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",OFF-ST-10001505,2,15,1,9,33.488,37.28284102,0.2
"Personal Filing Tote with Lid, Black/Gray",OFF-ST-10001328,2,15,1,15,37.224,56.48998776,0.2
"Personal Folder Holder, Ebony",OFF-ST-10004634,2,15,1,91,33.63,33.66270374,0
Pizazz Global Quick File,OFF-ST-10002406,2,15,1,32,104.79,116.2690147,0
Plastic Stacking Crates & Casters,OFF-ST-10004835,2,15,1,29,8.928,14.19192822,0.2
Portable Personal File Box,OFF-ST-10004258,2,15,1,21,36.63,62.08028752,0
Portfile Personal File Boxes,OFF-ST-10003572,2,15,1,52,14.16,27.07029142,0.2
Project Tote Personal File,OFF-ST-10003722,2,15,1,39,14.03,15.52869933,0
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",OFF-ST-10000036,2,15,1,30,296.37,510.1657003,0
Recycled Eldon Regeneration Jumbo File,OFF-ST-10002444,2,15,1,61,36.84,47.38286478,0
Recycled Steel Personal File for Hanging File Folders,OFF-ST-10003692,2,15,1,47,228.92,285.2302739,0.2
